Report ID,Date,Report Type,Location,Department,Category,Report,Precursor,Risk,Data Status,Source / Provenance,Source Reference,Dataset Tier
OIL-TRAIN-03226,2024-01-06,Near Miss,Tengakhat Area,Production,Process Safety Barrier Failure,Well or process control relied on a barrier that had not been adequately confirmed at Tengakhat Area. The condition was identified during a site safety review. The area was reviewed with the concerned supervisor.,Process Safety Barrier Failure,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor HSE Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CDO4402L24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03227,2025-08-25,Unsafe Act,Production Installation,Electrical,Fire and Explosion Potential,An ignition source was present in an area with a potential hydrocarbon release at Production Installation. The condition required HSE review before continuation. The task required review against the applicable SOP and JSA.,Fire and Explosion Potential,HIGH,SOURCE_GROUNDED_AUGMENTED,Health & Safety,https://www.oil-india.com/sustainability/health-safety,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03228,2024-02-20,Near Miss,Digboi Area,Projects,Loss of Containment,Uncontrolled release of oil or gas was identified as a potential consequence at Digboi Area. The condition required HSE review before continuation. The issue was discussed during the safety meeting.,Loss of Containment,HIGH,SOURCE_GROUNDED_AUGMENTED,BRSR 2024-25,https://www.oil-india.com/files/investor_services_documents/BRSR-2024-25.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03229,2025-12-15,Near Miss,Production Installation,Drilling,Confined Space Exposure,Confined-space hazards were identified before entry at Production Installation. The condition required HSE review before continuation. The area was reviewed with the concerned supervisor.,Confined Space Exposure,HIGH,SOURCE_GROUNDED_AUGMENTED,HSE Management System,https://www.oil-india.com/hseoil,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03230,2024-06-06,Unsafe Act,Makum Area,Contractor Operations,Electrical Contact,The task presented potential contact with an energized source at Makum Area. The observation was identified during routine HSE inspection. The observation was escalated for appropriate corrective action.,Electrical Contact,HIGH,SOURCE_GROUNDED_AUGMENTED,BRSR 2024-25,https://www.oil-india.com/files/investor_services_documents/BRSR-2024-25.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03231,2026-01-18,Unsafe Act,Duliajan Field,HSE,Vehicle-Pedestrian Interaction,Vehicle movement occurred without adequate pedestrian segregation at Duliajan Field. The observation was identified during routine HSE inspection. The issue was discussed during the safety meeting.,Vehicle-Pedestrian Interaction,HIGH,SOURCE_GROUNDED_AUGMENTED,BRSR 2024-25,https://www.oil-india.com/files/investor_services_documents/BRSR-2024-25.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03232,2026-01-22,Near Miss,Makum Area,HSE,Dropped Object,An overhead work area presented a dropped-object hazard at Makum Area. The condition was identified during a site safety review. The area was reviewed with the concerned supervisor.,Dropped Object,HIGH,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2014-15,https://www.oil-india.com/files/sustainability_documents/OIL_Sustainability_Report_2014_151.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03233,2025-03-04,Unsafe Act,Kumchai Area,Production,Emergency Response Gap,Required emergency equipment or response readiness needed verification at Kumchai Area. The observation was identified during operational monitoring. Corrective action and follow-up verification were required.,Emergency Response Gap,HIGH,SOURCE_GROUNDED_AUGMENTED,HSE Management System,https://www.oil-india.com/hseoil,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03234,2024-11-05,Unsafe Act,Digboi Area,Electrical,Slip and Trip,Walking surfaces and access arrangements required corrective action at Digboi Area. The condition was identified during a site safety review. The area was reviewed with the concerned supervisor.,Slip and Trip,MEDIUM,SOURCE_GROUNDED_AUGMENTED,BRSR 2024-25,https://www.oil-india.com/files/investor_services_documents/BRSR-2024-25.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03235,2024-11-05,Unsafe Condition,Drilling Rig,Electrical,Procedural Control Failure,Required job safety analysis controls were not adequately followed at Drilling Rig. The condition was identified during a site safety review. Corrective action and follow-up verification were required.,Procedural Control Failure,MEDIUM,SOURCE_GROUNDED_AUGMENTED,BRSR 2024-25,https://www.oil-india.com/files/investor_services_documents/BRSR-2024-25.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03236,2025-07-03,Near Miss,Upper Assam Field,Projects,Excavation / Ground Hazard,Ground conditions created a collapse or fall exposure at Upper Assam Field. The observation was identified during operational monitoring. The issue was discussed during the safety meeting.,Excavation / Ground Hazard,HIGH,SOURCE_GROUNDED_AUGMENTED,Health & Safety,https://www.oil-india.com/sustainability/health-safety,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03237,2024-08-18,Unsafe Act,Rajasthan Field,Drilling,Struck By / Line of Fire,Worker was positioned close to moving equipment during the task at Rajasthan Field. The observation was identified during routine HSE inspection. The observation was escalated for appropriate corrective action.,Struck By / Line of Fire,HIGH,SOURCE_GROUNDED_AUGMENTED,HSE Management System,https://www.oil-india.com/hseoil,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03238,2024-08-25,Unsafe Condition,Drilling Rig,Projects,Fall from Height,Scaffold or platform access required additional fall-prevention controls at Drilling Rig. The condition required HSE review before continuation. The task required review against the applicable SOP and JSA.,Fall from Height,HIGH,SOURCE_GROUNDED_AUGMENTED,HSE Management System,https://www.oil-india.com/hseoil,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03239,2024-10-01,Near Miss,Upper Assam Field,Maintenance,Permit Control Failure,Required permit verification was incomplete before work started at Upper Assam Field. The observation was identified during routine HSE inspection. The task required review against the applicable SOP and JSA.,Permit Control Failure,HIGH,SOURCE_GROUNDED_AUGMENTED,Baghjan Incident,https://www.oil-india.com/baghjan-update,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03240,2024-01-23,Near Miss,Digboi Area,Drilling,Inadequate PPE,Task-specific ppe requirements were not adequately followed at Digboi Area. The condition required HSE review before continuation. The issue was discussed during the safety meeting.,Inadequate PPE,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2014-15,https://www.oil-india.com/files/sustainability_documents/OIL_Sustainability_Report_2014_151.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03241,2026-06-07,Unsafe Act,Rajasthan Field,Electrical,Contractor Control Failure,Contractor personnel were working without full alignment with oil safety requirements at Rajasthan Field. The condition was identified during a site safety review. The area was reviewed with the concerned supervisor.,Contractor Control Failure,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Contractor HSE Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CDO4402L24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03242,2026-01-19,Unsafe Act,Upper Assam Field,Contractor Operations,Process Safety Barrier Failure,Well or process control relied on a barrier that had not been adequately confirmed at Upper Assam Field. The observation was identified during operational monitoring. The observation was escalated for appropriate corrective action.,Process Safety Barrier Failure,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor Safety Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CPI0929L19.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03243,2024-08-08,Near Miss,Upper Assam Field,Electrical,Fire and Explosion Potential,Fire prevention controls were not adequately established for the task at Upper Assam Field. The observation was recorded during a task-level safety check. Corrective action and follow-up verification were required.,Fire and Explosion Potential,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor HSE Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CDO4402L24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03244,2026-06-17,Unsafe Condition,Workover Site,Production,Loss of Containment,Uncontrolled release of oil or gas was identified as a potential consequence at Workover Site. The condition was identified during a site safety review. The task required review against the applicable SOP and JSA.,Loss of Containment,HIGH,SOURCE_GROUNDED_AUGMENTED,HSE Management System,https://www.oil-india.com/hseoil,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03245,2025-03-09,Unsafe Condition,Engineering Installation,Operations,Confined Space Exposure,Gas testing and entry controls required verification at Engineering Installation. The condition was identified during a site safety review. Corrective action and follow-up verification were required.,Confined Space Exposure,HIGH,SOURCE_GROUNDED_AUGMENTED,HSE Management System,https://www.oil-india.com/hseoil,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03246,2024-09-12,Unsafe Condition,Workover Site,Drilling,Electrical Contact,Electrical protection and verification controls needed improvement at Workover Site. The observation was recorded during a task-level safety check. The area was reviewed with the concerned supervisor.,Electrical Contact,HIGH,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2014-15,https://www.oil-india.com/files/sustainability_documents/OIL_Sustainability_Report_2014_151.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03247,2025-10-27,Near Miss,Upper Assam Field,Projects,Vehicle-Pedestrian Interaction,Traffic controls were insufficient around the worksite at Upper Assam Field. The observation was recorded during a task-level safety check. The task required review against the applicable SOP and JSA.,Vehicle-Pedestrian Interaction,HIGH,SOURCE_GROUNDED_AUGMENTED,Baghjan Incident,https://www.oil-india.com/baghjan-update,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03248,2026-04-20,Near Miss,Engineering Installation,HSE,Dropped Object,Objects could fall into an occupied work zone at Engineering Installation. The observation was identified during operational monitoring. The observation was escalated for appropriate corrective action.,Dropped Object,HIGH,SOURCE_GROUNDED_AUGMENTED,HSE Management System,https://www.oil-india.com/hseoil,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03249,2025-06-29,Unsafe Act,Moran Field,Production,Emergency Response Gap,Mock-drill or emergency preparedness controls required improvement at Moran Field. The condition required HSE review before continuation. The observation was escalated for appropriate corrective action.,Emergency Response Gap,HIGH,SOURCE_GROUNDED_AUGMENTED,BRSR 2024-25,https://www.oil-india.com/files/investor_services_documents/BRSR-2024-25.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03250,2024-10-05,Unsafe Condition,Project Worksite,Projects,Slip and Trip,Housekeeping conditions created an avoidable walking hazard at Project Worksite. The condition required HSE review before continuation. Corrective action and follow-up verification were required.,Slip and Trip,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Baghjan Incident,https://www.oil-india.com/baghjan-update,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03251,2024-02-06,Unsafe Act,Project Worksite,Drilling,Procedural Control Failure,The work method differed from the documented safe procedure at Project Worksite. The observation was identified during routine HSE inspection. The issue was discussed during the safety meeting.,Procedural Control Failure,MEDIUM,SOURCE_GROUNDED_AUGMENTED,HSE Management System,https://www.oil-india.com/hseoil,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03252,2025-03-20,Unsafe Act,Engineering Installation,Production,Excavation / Ground Hazard,Personnel were exposed to an inadequately controlled ground hazard at Engineering Installation. The observation was recorded during a task-level safety check. The observation was escalated for appropriate corrective action.,Excavation / Ground Hazard,HIGH,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2023-24,https://www.oil-india.com/files/sustainability_documents/C_Sustainability_Report_2023-24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03253,2024-03-22,Unsafe Act,Workover Site,Projects,Struck By / Line of Fire,Person was observed within the swing or movement path of equipment at Workover Site. The observation was recorded during a task-level safety check. The observation was escalated for appropriate corrective action.,Struck By / Line of Fire,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor HSE Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CDO4402L24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03254,2025-05-21,Unsafe Act,Engineering Installation,Contractor Operations,Fall from Height,An elevated work position had an exposed edge at Engineering Installation. The observation was identified during routine HSE inspection. The area was reviewed with the concerned supervisor.,Fall from Height,HIGH,SOURCE_GROUNDED_AUGMENTED,HSE Management System,https://www.oil-india.com/hseoil,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03255,2025-04-17,Near Miss,Production Installation,Production,Permit Control Failure,Work proceeded while a permit control remained unresolved at Production Installation. The condition was identified during a site safety review. The observation was escalated for appropriate corrective action.,Permit Control Failure,HIGH,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2014-15,https://www.oil-india.com/files/sustainability_documents/OIL_Sustainability_Report_2014_151.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03256,2026-04-30,Unsafe Condition,Project Worksite,Production,Inadequate PPE,Required ppe was not being used for the identified hazard at Project Worksite. The observation was identified during routine HSE inspection. The area was reviewed with the concerned supervisor.,Inadequate PPE,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Health & Safety,https://www.oil-india.com/sustainability/health-safety,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03257,2025-10-25,Unsafe Condition,Production Installation,Operations,Contractor Control Failure,Contractor work controls required improvement before continuation at Production Installation. The condition was identified during a site safety review. The area was reviewed with the concerned supervisor.,Contractor Control Failure,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Health & Safety,https://www.oil-india.com/sustainability/health-safety,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03258,2026-05-22,Unsafe Act,Moran Field,Projects,Process Safety Barrier Failure,Barrier integrity required immediate verification before continuing the task at Moran Field. The observation was identified during operational monitoring. The observation was escalated for appropriate corrective action.,Process Safety Barrier Failure,HIGH,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2023-24,https://www.oil-india.com/files/sustainability_documents/C_Sustainability_Report_2023-24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03259,2024-07-10,Near Miss,Workover Site,Projects,Fire and Explosion Potential,Fire prevention controls were not adequately established for the task at Workover Site. The observation was recorded during a task-level safety check. The area was reviewed with the concerned supervisor.,Fire and Explosion Potential,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor HSE Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CDO4402L24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03260,2024-06-12,Unsafe Act,Production Installation,Production,Loss of Containment,Uncontrolled release of oil or gas was identified as a potential consequence at Production Installation. The observation was identified during routine HSE inspection. The issue was discussed during the safety meeting.,Loss of Containment,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor Safety Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CPI0929L19.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03261,2026-03-23,Near Miss,Production Installation,Electrical,Confined Space Exposure,Gas testing and entry controls required verification at Production Installation. The observation was identified during routine HSE inspection. Corrective action and follow-up verification were required.,Confined Space Exposure,HIGH,SOURCE_GROUNDED_AUGMENTED,HSE Management System,https://www.oil-india.com/hseoil,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03262,2024-08-20,Near Miss,Tengakhat Area,Contractor Operations,Electrical Contact,An electrical hazard was present near the work area at Tengakhat Area. The condition required HSE review before continuation. Corrective action and follow-up verification were required.,Electrical Contact,HIGH,SOURCE_GROUNDED_AUGMENTED,BRSR 2024-25,https://www.oil-india.com/files/investor_services_documents/BRSR-2024-25.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03263,2025-12-13,Unsafe Act,Digboi Area,Projects,Vehicle-Pedestrian Interaction,A person and moving vehicle were operating in the same uncontrolled area at Digboi Area. The condition required HSE review before continuation. The area was reviewed with the concerned supervisor.,Vehicle-Pedestrian Interaction,HIGH,SOURCE_GROUNDED_AUGMENTED,Health & Safety,https://www.oil-india.com/sustainability/health-safety,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03264,2025-11-21,Unsafe Condition,Makum Area,Production,Dropped Object,An overhead work area presented a dropped-object hazard at Makum Area. The observation was identified during routine HSE inspection. The observation was escalated for appropriate corrective action.,Dropped Object,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor HSE Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CDO4402L24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03265,2026-02-06,Unsafe Condition,Drilling Rig,HSE,Emergency Response Gap,Response arrangements for a critical incident scenario were incomplete at Drilling Rig. The condition was identified during a site safety review. The task required review against the applicable SOP and JSA.,Emergency Response Gap,HIGH,SOURCE_GROUNDED_AUGMENTED,BRSR 2024-25,https://www.oil-india.com/files/investor_services_documents/BRSR-2024-25.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03266,2026-05-02,Near Miss,Production Installation,Production,Slip and Trip,Walking surfaces and access arrangements required corrective action at Production Installation. The observation was recorded during a task-level safety check. The task required review against the applicable SOP and JSA.,Slip and Trip,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2023-24,https://www.oil-india.com/files/sustainability_documents/C_Sustainability_Report_2023-24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03267,2025-08-03,Unsafe Act,Workover Site,Projects,Procedural Control Failure,A critical step in the approved work procedure was missed at Workover Site. The observation was recorded during a task-level safety check. The task required review against the applicable SOP and JSA.,Procedural Control Failure,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Baghjan Incident,https://www.oil-india.com/baghjan-update,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03268,2024-05-08,Unsafe Condition,Duliajan Field,Production,Excavation / Ground Hazard,Ground conditions created a collapse or fall exposure at Duliajan Field. The observation was identified during routine HSE inspection. The area was reviewed with the concerned supervisor.,Excavation / Ground Hazard,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor Safety Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CPI0929L19.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03269,2025-05-17,Unsafe Act,Production Installation,Production,Struck By / Line of Fire,Person was observed within the swing or movement path of equipment at Production Installation. The observation was identified during routine HSE inspection. The issue was discussed during the safety meeting.,Struck By / Line of Fire,HIGH,SOURCE_GROUNDED_AUGMENTED,HSE Management System,https://www.oil-india.com/hseoil,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03270,2024-05-30,Unsafe Act,Tengakhat Area,HSE,Fall from Height,An elevated work position had an exposed edge at Tengakhat Area. The observation was identified during operational monitoring. The area was reviewed with the concerned supervisor.,Fall from Height,HIGH,SOURCE_GROUNDED_AUGMENTED,Health & Safety,https://www.oil-india.com/sustainability/health-safety,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03271,2026-02-13,Near Miss,Makum Area,Maintenance,Permit Control Failure,A non-routine job was started without adequate permit-to-work controls at Makum Area. The condition was identified during a site safety review. Corrective action and follow-up verification were required.,Permit Control Failure,HIGH,SOURCE_GROUNDED_AUGMENTED,BRSR 2024-25,https://www.oil-india.com/files/investor_services_documents/BRSR-2024-25.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03272,2024-06-11,Unsafe Condition,Tengakhat Area,Contractor Operations,Inadequate PPE,Task-specific ppe requirements were not adequately followed at Tengakhat Area. The condition required HSE review before continuation. Corrective action and follow-up verification were required.,Inadequate PPE,MEDIUM,SOURCE_GROUNDED_AUGMENTED,BRSR 2024-25,https://www.oil-india.com/files/investor_services_documents/BRSR-2024-25.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03273,2026-05-22,Near Miss,Duliajan Field,Projects,Contractor Control Failure,Contractor supervision and safety responsibilities were not adequately demonstrated at Duliajan Field. The condition was identified during a site safety review. The task required review against the applicable SOP and JSA.,Contractor Control Failure,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Contractor Safety Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CPI0929L19.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03274,2026-05-14,Unsafe Condition,Production Installation,Production,Process Safety Barrier Failure,A process safety barrier was unavailable or not functioning as intended at Production Installation. The observation was recorded during a task-level safety check. The issue was discussed during the safety meeting.,Process Safety Barrier Failure,HIGH,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2023-24,https://www.oil-india.com/files/sustainability_documents/C_Sustainability_Report_2023-24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03275,2026-04-07,Unsafe Condition,Tengakhat Area,Production,Fire and Explosion Potential,Fire prevention controls were not adequately established for the task at Tengakhat Area. The condition was identified during a site safety review. The task required review against the applicable SOP and JSA.,Fire and Explosion Potential,HIGH,SOURCE_GROUNDED_AUGMENTED,BRSR 2024-25,https://www.oil-india.com/files/investor_services_documents/BRSR-2024-25.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03276,2024-07-25,Near Miss,Duliajan Field,Electrical,Loss of Containment,A leak or potential release point was observed in the installation at Duliajan Field. The condition was identified during a site safety review. The issue was discussed during the safety meeting.,Loss of Containment,HIGH,SOURCE_GROUNDED_AUGMENTED,Baghjan Incident,https://www.oil-india.com/baghjan-update,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03277,2026-06-03,Unsafe Condition,Engineering Installation,Electrical,Confined Space Exposure,A worker could be exposed to hazardous atmosphere during restricted-space work at Engineering Installation. The observation was identified during operational monitoring. The issue was discussed during the safety meeting.,Confined Space Exposure,HIGH,SOURCE_GROUNDED_AUGMENTED,Health & Safety,https://www.oil-india.com/sustainability/health-safety,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03278,2024-06-18,Near Miss,Rajasthan Field,Contractor Operations,Electrical Contact,Electrical work was observed with inadequate isolation verification at Rajasthan Field. The condition was identified during a site safety review. The issue was discussed during the safety meeting.,Electrical Contact,HIGH,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2023-24,https://www.oil-india.com/files/sustainability_documents/C_Sustainability_Report_2023-24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03279,2025-01-31,Unsafe Act,Tengakhat Area,Drilling,Vehicle-Pedestrian Interaction,A worker was exposed to a vehicle movement path at Tengakhat Area. The observation was recorded during a task-level safety check. The area was reviewed with the concerned supervisor.,Vehicle-Pedestrian Interaction,HIGH,SOURCE_GROUNDED_AUGMENTED,HSE Management System,https://www.oil-india.com/hseoil,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03280,2024-04-15,Unsafe Condition,Workover Site,HSE,Dropped Object,An overhead work area presented a dropped-object hazard at Workover Site. The observation was identified during operational monitoring. The task required review against the applicable SOP and JSA.,Dropped Object,HIGH,SOURCE_GROUNDED_AUGMENTED,Baghjan Incident,https://www.oil-india.com/baghjan-update,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03281,2024-06-23,Unsafe Act,Project Worksite,Electrical,Emergency Response Gap,Mock-drill or emergency preparedness controls required improvement at Project Worksite. The condition was identified during a site safety review. The issue was discussed during the safety meeting.,Emergency Response Gap,HIGH,SOURCE_GROUNDED_AUGMENTED,Health & Safety,https://www.oil-india.com/sustainability/health-safety,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03282,2026-03-17,Unsafe Act,Workover Site,Electrical,Slip and Trip,"Oil, water, material or debris created a potential slip or trip at Workover Site. The observation was identified during operational monitoring. The area was reviewed with the concerned supervisor.",Slip and Trip,MEDIUM,SOURCE_GROUNDED_AUGMENTED,HSE Management System,https://www.oil-india.com/hseoil,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03283,2024-01-13,Unsafe Act,Production Installation,Maintenance,Procedural Control Failure,Required job safety analysis controls were not adequately followed at Production Installation. The observation was identified during routine HSE inspection. The issue was discussed during the safety meeting.,Procedural Control Failure,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2014-15,https://www.oil-india.com/files/sustainability_documents/OIL_Sustainability_Report_2014_151.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03284,2024-05-16,Unsafe Condition,Moran Field,Electrical,Excavation / Ground Hazard,Ground conditions created a collapse or fall exposure at Moran Field. The observation was identified during operational monitoring. The task required review against the applicable SOP and JSA.,Excavation / Ground Hazard,HIGH,SOURCE_GROUNDED_AUGMENTED,BRSR 2024-25,https://www.oil-india.com/files/investor_services_documents/BRSR-2024-25.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03285,2026-05-21,Unsafe Act,Production Installation,Operations,Struck By / Line of Fire,Person entered the line of fire while equipment was being operated at Production Installation. The observation was recorded during a task-level safety check. The issue was discussed during the safety meeting.,Struck By / Line of Fire,HIGH,SOURCE_GROUNDED_AUGMENTED,HSE Management System,https://www.oil-india.com/hseoil,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03286,2026-04-20,Near Miss,Drilling Rig,Operations,Fall from Height,A worker was exposed to a fall hazard during elevated maintenance at Drilling Rig. The condition required HSE review before continuation. The area was reviewed with the concerned supervisor.,Fall from Height,HIGH,SOURCE_GROUNDED_AUGMENTED,Health & Safety,https://www.oil-india.com/sustainability/health-safety,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03287,2025-10-31,Unsafe Condition,Duliajan Field,Drilling,Permit Control Failure,Required permit verification was incomplete before work started at Duliajan Field. The observation was identified during routine HSE inspection. The area was reviewed with the concerned supervisor.,Permit Control Failure,HIGH,SOURCE_GROUNDED_AUGMENTED,HSE Management System,https://www.oil-india.com/hseoil,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03288,2026-03-02,Unsafe Condition,Upper Assam Field,Contractor Operations,Inadequate PPE,Task-specific ppe requirements were not adequately followed at Upper Assam Field. The condition required HSE review before continuation. Corrective action and follow-up verification were required.,Inadequate PPE,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Health & Safety,https://www.oil-india.com/sustainability/health-safety,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03289,2024-01-25,Unsafe Act,Project Worksite,Operations,Contractor Control Failure,Contractor personnel were working without full alignment with oil safety requirements at Project Worksite. The observation was identified during operational monitoring. The task required review against the applicable SOP and JSA.,Contractor Control Failure,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Baghjan Incident,https://www.oil-india.com/baghjan-update,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03290,2026-01-20,Near Miss,Rajasthan Field,Drilling,Process Safety Barrier Failure,A safety-critical control was identified as degraded at Rajasthan Field. The condition was identified during a site safety review. Corrective action and follow-up verification were required.,Process Safety Barrier Failure,HIGH,SOURCE_GROUNDED_AUGMENTED,Health & Safety,https://www.oil-india.com/sustainability/health-safety,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03291,2024-02-08,Near Miss,Project Worksite,Electrical,Fire and Explosion Potential,Conditions existed that could contribute to fire or explosion if not controlled at Project Worksite. The condition required HSE review before continuation. The area was reviewed with the concerned supervisor.,Fire and Explosion Potential,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor Safety Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CPI0929L19.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03292,2024-03-23,Unsafe Condition,Workover Site,Drilling,Loss of Containment,A leak or potential release point was observed in the installation at Workover Site. The observation was recorded during a task-level safety check. The observation was escalated for appropriate corrective action.,Loss of Containment,HIGH,SOURCE_GROUNDED_AUGMENTED,HSE Management System,https://www.oil-india.com/hseoil,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-03293,2024-01-18,Near Miss,Drilling Rig,HSE,Confined Space Exposure,Entry into a confined or restricted space required stronger atmospheric controls at Drilling Rig. The observation was recorded during a task-level safety check. The observation was escalated for appropriate corrective action.,Confined Space Exposure,HIGH,SOURCE_GROUNDED_AUGMENTED,Health & Safety,https://www.oil-india.com/sustainability/health-safety,SOURCE_GROUNDED_AUGMENTED
